id,innings,match_no,over,Ball No,batter,bowler,extra_type,batsman_run,extras_run,total_run,non_boundary,iswicket_delivery,player_out,dismisal_kind,fielders_involved,batting_team,,,outcome,over,Ball No,comment,batter,bowler,score,ballnumber,inningno,over
336047,1,65,5,4,Heinrich Klaasen,Shahbaz Ahmed,NA,4,0,4,0,0,,NA,,,,,4,5,4,"Shahbaz Ahmed to Heinrich Klaasen, Four,",Heinrich Klaasen,Shahbaz Ahmed,4,35,1,5.4
336047,1,65,5,5,Heinrich Klaasen,Shahbaz Ahmed,NA,4,0,4,0,0,,NA,,,,,4,5,5,"Shahbaz Ahmed to Heinrich Klaasen, Four,",Heinrich Klaasen,Shahbaz Ahmed,4,36,1,5.5
336047,1,65,5,6,Heinrich Klaasen,Shahbaz Ahmed,NA,2,0,2,1,0,,NA,,,,,2,5,6,"Shahbaz Ahmed to Heinrich Klaasen, 2 runs,",Heinrich Klaasen,Shahbaz Ahmed,2,37,1,5.6
336047,1,65,6,1,Aiden Markram,Michael Bracewell,NA,1,0,1,1,0,,NA,,,,,1,6,1,"Michael Bracewell to Aiden Markram, 1 run,",Aiden Markram,Michael Bracewell,1,38,1,6.1
336047,1,65,6,2,Heinrich Klaasen,Michael Bracewell,NA,0,0,0,1,0,,NA,,,,,0,6,2,"Michael Bracewell to Heinrich Klaasen, no run,",Heinrich Klaasen,Michael Bracewell,0,39,1,6.2
336047,1,65,6,3,Heinrich Klaasen,Michael Bracewell,NA,0,0,0,1,0,,NA,,,,,0,6,3,"Michael Bracewell to Heinrich Klaasen, no run,",Heinrich Klaasen,Michael Bracewell,0,40,1,6.3
336047,1,65,6,4,Heinrich Klaasen,Michael Bracewell,NA,1,0,1,1,0,,NA,,,,,1,6,4,"Michael Bracewell to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Michael Bracewell,1,41,1,6.4
336047,1,65,6,5,Aiden Markram,Michael Bracewell,NA,1,0,1,1,0,,NA,,,,,1,6,5,"Michael Bracewell to Aiden Markram, 1 run,",Aiden Markram,Michael Bracewell,1,42,1,6.5
336047,1,65,6,6,Heinrich Klaasen,Michael Bracewell,NA,4,0,4,0,0,,NA,,,,,4,6,6,"Michael Bracewell to Heinrich Klaasen, Four,",Heinrich Klaasen,Michael Bracewell,4,43,1,6.6
336047,1,65,7,1,Aiden Markram,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,7,1,"Harshal Patel to Aiden Markram, 1 run,",Aiden Markram,Harshal Patel,1,44,1,7.1
336047,1,65,7,2,Heinrich Klaasen,Harshal Patel,NA,0,0,0,1,0,,NA,,,,,0,7,2,"Harshal Patel to Heinrich Klaasen, no run,",Heinrich Klaasen,Harshal Patel,0,45,1,7.2
336047,1,65,7,3,Heinrich Klaasen,Harshal Patel,NA,4,0,4,0,0,,NA,,,,,4,7,3,"Harshal Patel to Heinrich Klaasen, Four,",Heinrich Klaasen,Harshal Patel,4,46,1,7.3
336047,1,65,7,4,Heinrich Klaasen,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,7,4,"Harshal Patel to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Harshal Patel,1,47,1,7.4
336047,1,65,7,5,Aiden Markram,Harshal Patel,NA,2,0,2,1,0,,NA,,,,,2,7,5,"Harshal Patel to Aiden Markram, 2 runs,",Aiden Markram,Harshal Patel,2,48,1,7.5
336047,1,65,7,6,Aiden Markram,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,7,6,"Harshal Patel to Aiden Markram, 1 run,",Aiden Markram,Harshal Patel,1,49,1,7.6
336047,1,65,8,1,Aiden Markram,Karn Sharma,NA,1,0,1,1,0,,NA,,,,,1,8,1,"Karn Sharma to Aiden Markram, 1 run,",Aiden Markram,Karn Sharma,1,50,1,8.1
336047,1,65,8,2,Heinrich Klaasen,Karn Sharma,NA,6,0,6,0,0,,NA,,,,,6,8,2,"Karn Sharma to Heinrich Klaasen, Six,",Heinrich Klaasen,Karn Sharma,6,51,1,8.2
336047,1,65,8,3,Heinrich Klaasen,Karn Sharma,NA,1,0,1,1,0,,NA,,,,,1,8,3,"Karn Sharma to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Karn Sharma,1,52,1,8.3
336047,1,65,8,4,Aiden Markram,Karn Sharma,NA,1,0,1,1,0,,NA,,,,,1,8,4,"Karn Sharma to Aiden Markram, 1 run,",Aiden Markram,Karn Sharma,1,53,1,8.4
336047,1,65,8,5,Heinrich Klaasen,Karn Sharma,NA,1,0,1,1,0,,NA,,,,,1,8,5,"Karn Sharma to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Karn Sharma,1,54,1,8.5
336047,1,65,8,6,Aiden Markram,Karn Sharma,NA,1,0,1,1,0,,NA,,,,,1,8,6,"Karn Sharma to Aiden Markram, 1 run,",Aiden Markram,Karn Sharma,1,55,1,8.6
336047,1,65,9,1,Aiden Markram,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,9,1,"Harshal Patel to Aiden Markram, 1 run,",Aiden Markram,Harshal Patel,1,56,1,9.1
336047,1,65,9,2,Heinrich Klaasen,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,9,2,"Harshal Patel to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Harshal Patel,1,57,1,9.2
336047,1,65,9,3,Aiden Markram,Harshal Patel,NA,0,0,0,1,0,,NA,,,,,0,9,3,"Harshal Patel to Aiden Markram, no run,",Aiden Markram,Harshal Patel,0,58,1,9.3
336047,1,65,9,4,Aiden Markram,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,9,4,"Harshal Patel to Aiden Markram, 1 run,",Aiden Markram,Harshal Patel,1,59,1,9.4
336047,1,65,9,5,Heinrich Klaasen,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,9,5,"Harshal Patel to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Harshal Patel,1,60,1,9.5
336047,1,65,9,6,Aiden Markram,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,9,6,"Harshal Patel to Aiden Markram, 1 run,",Aiden Markram,Harshal Patel,1,61,1,9.6
336047,1,65,10,1,Aiden Markram,Karn Sharma,NA,1,0,1,1,0,,NA,,,,,1,10,1,"Karn Sharma to Aiden Markram, 1 run,",Aiden Markram,Karn Sharma,1,62,1,10.1
336047,1,65,10,2,Heinrich Klaasen,Karn Sharma,NA,2,0,2,1,0,,NA,,,,,2,10,2,"Karn Sharma to Heinrich Klaasen, 2 runs,",Heinrich Klaasen,Karn Sharma,2,63,1,10.2
336047,1,65,10,3,Heinrich Klaasen,Karn Sharma,NA,6,0,6,0,0,,NA,,,,,6,10,3,"Karn Sharma to Heinrich Klaasen, Six,",Heinrich Klaasen,Karn Sharma,6,64,1,10.3
336047,1,65,10,4,Heinrich Klaasen,Karn Sharma,wides,0,1,1,1,0,,NA,,,,,1wd,10,4,"Karn Sharma to Heinrich Klaasen, 1 wide,",Heinrich Klaasen,Karn Sharma,1,65,1,10.4
336047,1,65,10,4,Heinrich Klaasen,Karn Sharma,NA,1,0,1,1,0,,NA,,,,,1,10,4,"Karn Sharma to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Karn Sharma,1,66,1,10.4
336047,1,65,10,5,Aiden Markram,Karn Sharma,NA,1,0,1,1,0,,NA,,,,,1,10,5,"Karn Sharma to Aiden Markram, 1 run,",Aiden Markram,Karn Sharma,1,67,1,10.5
336047,1,65,10,6,Heinrich Klaasen,Karn Sharma,NA,1,0,1,1,0,,NA,,,,,1,10,6,"Karn Sharma to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Karn Sharma,1,68,1,10.6
336047,1,65,11,1,Heinrich Klaasen,Wayne Parnell,NA,2,0,2,1,0,,NA,,,,,2,11,1,"Wayne Parnell to Heinrich Klaasen, 2 runs,",Heinrich Klaasen,Wayne Parnell,2,69,1,11.1
336047,1,65,11,2,Heinrich Klaasen,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,11,2,"Wayne Parnell to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Wayne Parnell,1,70,1,11.2
336047,1,65,11,3,Aiden Markram,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,11,3,"Wayne Parnell to Aiden Markram, 1 run,",Aiden Markram,Wayne Parnell,1,71,1,11.3
336047,1,65,11,4,Heinrich Klaasen,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,11,4,"Wayne Parnell to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Wayne Parnell,1,72,1,11.4
336047,1,65,11,5,Aiden Markram,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,11,5,"Wayne Parnell to Aiden Markram, 1 run,",Aiden Markram,Wayne Parnell,1,73,1,11.5
336047,1,65,11,6,Heinrich Klaasen,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,11,6,"Wayne Parnell to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Wayne Parnell,1,74,1,11.6
336047,1,65,12,1,Heinrich Klaasen,Shahbaz Ahmed,NA,0,0,0,1,0,,NA,,,,,0,12,1,"Shahbaz Ahmed to Heinrich Klaasen, no run,",Heinrich Klaasen,Shahbaz Ahmed,0,75,1,12.1
336047,1,65,12,2,Heinrich Klaasen,Shahbaz Ahmed,NA,2,0,2,1,0,,NA,,,,,2,12,2,"Shahbaz Ahmed to Heinrich Klaasen, 2 runs,",Heinrich Klaasen,Shahbaz Ahmed,2,76,1,12.2
336047,1,65,12,3,Heinrich Klaasen,Shahbaz Ahmed,NA,1,0,1,1,0,,NA,,,,,1,12,3,"Shahbaz Ahmed to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Shahbaz Ahmed,1,77,1,12.3
336047,1,65,12,4,Aiden Markram,Shahbaz Ahmed,NA,0,0,0,1,0,,NA,,,,,0,12,4,"Shahbaz Ahmed to Aiden Markram, no run,",Aiden Markram,Shahbaz Ahmed,0,78,1,12.4
336047,1,65,12,5,Aiden Markram,Shahbaz Ahmed,NA,0,0,0,1,1,,bowled,,,,,w,12,5,"Shahbaz Ahmed to Aiden Markram, no run,                           Wicket - b Shahbaz Ahmed batsmen out 18(20)",Aiden Markram,Shahbaz Ahmed,0,79,1,12.5
336047,1,65,12,6,Harry Brook,Shahbaz Ahmed,NA,0,0,0,1,0,,NA,,,,,0,12,6,"Shahbaz Ahmed to Harry Brook, no run,",Harry Brook,Shahbaz Ahmed,0,80,1,12.6
336047,1,65,13,1,Heinrich Klaasen,Mohammed Siraj,NA,1,0,1,1,0,,NA,,,,,1,13,1,"Mohammed Siraj to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Mohammed Siraj,1,81,1,13.1
336047,1,65,13,2,Harry Brook,Mohammed Siraj,NA,2,0,2,1,0,,NA,,,,,2,13,2,"Mohammed Siraj to Harry Brook, 2 runs,",Harry Brook,Mohammed Siraj,2,82,1,13.2
336047,1,65,13,3,Harry Brook,Mohammed Siraj,NA,0,0,0,1,0,,NA,,,,,0,13,3,"Mohammed Siraj to Harry Brook, no run,",Harry Brook,Mohammed Siraj,0,83,1,13.3
336047,1,65,13,4,Harry Brook,Mohammed Siraj,NA,1,0,1,1,0,,NA,,,,,1,13,4,"Mohammed Siraj to Harry Brook, 1 run,",Harry Brook,Mohammed Siraj,1,84,1,13.4
336047,1,65,13,5,Heinrich Klaasen,Mohammed Siraj,NA,0,0,0,1,0,,NA,,,,,0,13,5,"Mohammed Siraj to Heinrich Klaasen, no run,",Heinrich Klaasen,Mohammed Siraj,0,85,1,13.5
336047,1,65,13,6,Heinrich Klaasen,Mohammed Siraj,NA,4,0,4,0,0,,NA,,,,,4,13,6,"Mohammed Siraj to Heinrich Klaasen, Four,",Heinrich Klaasen,Mohammed Siraj,4,86,1,13.6
336047,1,65,14,1,Harry Brook,Karn Sharma,NA,4,0,4,0,0,,NA,,,,,4,14,1,"Karn Sharma to Harry Brook, Four,",Harry Brook,Karn Sharma,4,87,1,14.1
336047,1,65,14,2,Harry Brook,Karn Sharma,NA,6,0,6,0,0,,NA,,,,,6,14,2,"Karn Sharma to Harry Brook, Six,",Harry Brook,Karn Sharma,6,88,1,14.2
336047,1,65,14,3,Harry Brook,Karn Sharma,NA,1,0,1,1,0,,NA,,,,,1,14,3,"Karn Sharma to Harry Brook, 1 run,",Harry Brook,Karn Sharma,1,89,1,14.3
336047,1,65,14,4,Heinrich Klaasen,Karn Sharma,NA,6,0,6,0,0,,NA,,,,,6,14,4,"Karn Sharma to Heinrich Klaasen, Six,",Heinrich Klaasen,Karn Sharma,6,90,1,14.4
336047,1,65,14,5,Heinrich Klaasen,Karn Sharma,NA,2,0,2,1,0,,NA,,,,,2,14,5,"Karn Sharma to Heinrich Klaasen, 2 runs,",Heinrich Klaasen,Karn Sharma,2,91,1,14.5
336047,1,65,14,6,Heinrich Klaasen,Karn Sharma,NA,2,0,2,1,0,,NA,,,,,2,14,6,"Karn Sharma to Heinrich Klaasen, 2 runs,",Heinrich Klaasen,Karn Sharma,2,92,1,14.6
336047,1,65,15,1,Harry Brook,Harshal Patel,NA,0,0,0,1,0,,NA,,,,,0,15,1,"Harshal Patel to Harry Brook, no run,",Harry Brook,Harshal Patel,0,93,1,15.1
336047,1,65,15,2,Harry Brook,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,15,2,"Harshal Patel to Harry Brook, 1 run,",Harry Brook,Harshal Patel,1,94,1,15.2
336047,1,65,15,3,Heinrich Klaasen,Harshal Patel,NA,4,0,4,0,0,,NA,,,,,4,15,3,"Harshal Patel to Heinrich Klaasen, Four,",Heinrich Klaasen,Harshal Patel,4,95,1,15.3
336047,1,65,15,4,Heinrich Klaasen,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,15,4,"Harshal Patel to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Harshal Patel,1,96,1,15.4
336047,1,65,15,5,Harry Brook,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,15,5,"Harshal Patel to Harry Brook, 1 run,",Harry Brook,Harshal Patel,1,97,1,15.5
336047,1,65,15,6,Heinrich Klaasen,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,15,6,"Harshal Patel to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Harshal Patel,1,98,1,15.6
336047,1,65,16,1,Heinrich Klaasen,Shahbaz Ahmed,NA,6,0,6,0,0,,NA,,,,,6,16,1,"Shahbaz Ahmed to Heinrich Klaasen, Six,",Heinrich Klaasen,Shahbaz Ahmed,6,99,1,16.1
336047,1,65,16,2,Heinrich Klaasen,Shahbaz Ahmed,NA,6,0,6,0,0,,NA,,,,,6,16,2,"Shahbaz Ahmed to Heinrich Klaasen, Six,",Heinrich Klaasen,Shahbaz Ahmed,6,100,1,16.2
336047,1,65,16,3,Heinrich Klaasen,Shahbaz Ahmed,NA,1,0,1,1,0,,NA,,,,,1,16,3,"Shahbaz Ahmed to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Shahbaz Ahmed,1,101,1,16.3
336047,1,65,16,4,Harry Brook,Shahbaz Ahmed,NA,1,0,1,1,0,,NA,,,,,1,16,4,"Shahbaz Ahmed to Harry Brook, 1 run,",Harry Brook,Shahbaz Ahmed,1,102,1,16.4
336047,1,65,16,5,Heinrich Klaasen,Shahbaz Ahmed,NA,1,0,1,1,0,,NA,,,,,1,16,5,"Shahbaz Ahmed to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Shahbaz Ahmed,1,103,1,16.5
336047,1,65,16,6,Harry Brook,Shahbaz Ahmed,NA,4,0,4,0,0,,NA,,,,,4,16,6,"Shahbaz Ahmed to Harry Brook, Four,",Harry Brook,Shahbaz Ahmed,4,104,1,16.6
336047,1,65,17,1,Heinrich Klaasen,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,17,1,"Wayne Parnell to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Wayne Parnell,1,105,1,17.1
336047,1,65,17,2,Harry Brook,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,17,2,"Wayne Parnell to Harry Brook, 1 run,",Harry Brook,Wayne Parnell,1,106,1,17.2
336047,1,65,17,3,Heinrich Klaasen,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,17,3,"Wayne Parnell to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Wayne Parnell,1,107,1,17.3
336047,1,65,17,4,Harry Brook,Wayne Parnell,NA,2,0,2,1,0,,NA,,,,,2,17,4,"Wayne Parnell to Harry Brook, 2 runs,",Harry Brook,Wayne Parnell,2,108,1,17.4
336047,1,65,17,5,Harry Brook,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,17,5,"Wayne Parnell to Harry Brook, 1 run,",Harry Brook,Wayne Parnell,1,109,1,17.5
336047,1,65,17,6,Heinrich Klaasen,Wayne Parnell,NA,1,0,1,1,0,,NA,,,,,1,17,6,"Wayne Parnell to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Wayne Parnell,1,110,1,17.6
336047,1,65,18,1,Heinrich Klaasen,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,18,1,"Harshal Patel to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Harshal Patel,1,111,1,18.1
336047,1,65,18,2,Harry Brook,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,18,2,"Harshal Patel to Harry Brook, 1 run,",Harry Brook,Harshal Patel,1,112,1,18.2
336047,1,65,18,3,Heinrich Klaasen,Harshal Patel,NA,6,0,6,0,0,,NA,,,,,6,18,3,"Harshal Patel to Heinrich Klaasen, Six,",Heinrich Klaasen,Harshal Patel,6,113,1,18.3
336047,1,65,18,4,Heinrich Klaasen,Harshal Patel,NA,1,0,1,1,0,,NA,,,,,1,18,4,"Harshal Patel to Heinrich Klaasen, 1 run,",Heinrich Klaasen,Harshal Patel,1,114,1,18.4
336047,1,65,18,5,Harry Brook,Harshal Patel,wides,0,2,2,1,0,,NA,,,,,2wd,18,5,"Harshal Patel to Harry Brook, 2 wide,",Harry Brook,Harshal Patel,2,115,1,18.5
336047,1,65,18,5,Heinrich Klaasen,Harshal Patel,NA,0,0,0,1,1,,bowled,,,,,w,18,5,"Harshal Patel to Heinrich Klaasen, no run,                           Wicket - b HV Patel batsmen out 104(51)",Heinrich Klaasen,Harshal Patel,0,116,1,18.5
336047,1,65,18,6,Glenn Phillips,Harshal Patel,NA,4,0,4,0,0,,NA,,,,,4,18,6,"Harshal Patel to Glenn Phillips, Four,",Glenn Phillips,Harshal Patel,4,117,1,18.6
336047,1,65,19,1,Harry Brook,Mohammed Siraj,NA,1,0,1,1,0,,NA,,,,,1,19,1,"Mohammed Siraj to Harry Brook, 1 run,",Harry Brook,Mohammed Siraj,1,118,1,19.1
336047,1,65,19,2,Glenn Phillips,Mohammed Siraj,NA,1,0,1,1,0,,NA,,,,,1,19,2,"Mohammed Siraj to Glenn Phillips, 1 run,",Glenn Phillips,Mohammed Siraj,1,119,1,19.2
336047,1,65,19,3,Harry Brook,Mohammed Siraj,wides,0,1,1,1,0,,NA,,,,,1wd,19,3,"Mohammed Siraj to Harry Brook, 1 wide,",Harry Brook,Mohammed Siraj,1,120,1,19.3
336047,1,65,19,3,Harry Brook,Mohammed Siraj,NA,0,0,0,1,0,,NA,,,,,0,19,3,"Mohammed Siraj to Harry Brook, no run,",Harry Brook,Mohammed Siraj,0,121,1,19.3
336047,1,65,19,4,Harry Brook,Mohammed Siraj,byes,0,1,1,1,0,,NA,,,,,1b,19,4,"Mohammed Siraj to Harry Brook, 1 bye,",Harry Brook,Mohammed Siraj,1,122,1,19.4
336047,1,65,19,5,Glenn Phillips,Mohammed Siraj,NA,0,0,0,1,0,,NA,,,,,0,19,5,"Mohammed Siraj to Glenn Phillips, no run,",Glenn Phillips,Mohammed Siraj,0,123,1,19.5
336047,1,65,19,6,Glenn Phillips,Mohammed Siraj,NA,0,0,0,1,1,,caught,,,,,w,19,6,"Mohammed Siraj to Glenn Phillips, no run,                           Wicket - c Wayne Parnell b Mohammed Siraj batsmen out 5(4)",Glenn Phillips,Mohammed Siraj,0,124,1,19.6
336047,2,65,0,1,Virat Kohli,Bhuvneshwar Kumar,NA,4,0,4,0,0,,NA,,,,,4,0,1,"Bhuvneshwar Kumar to Virat Kohli, Four,",Virat Kohli,Bhuvneshwar Kumar,4,1,2,0.1
336047,2,65,0,2,Virat Kohli,Bhuvneshwar Kumar,NA,4,0,4,0,0,,NA,,,,,4,0,2,"Bhuvneshwar Kumar to Virat Kohli, Four,",Virat Kohli,Bhuvneshwar Kumar,4,2,2,0.2
336047,2,65,0,3,Virat Kohli,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,0,3,"Bhuvneshwar Kumar to Virat Kohli, no run,",Virat Kohli,Bhuvneshwar Kumar,0,3,2,0.3
336047,2,65,0,4,Virat Kohli,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,0,4,"Bhuvneshwar Kumar to Virat Kohli, no run,",Virat Kohli,Bhuvneshwar Kumar,0,4,2,0.4
336047,2,65,0,5,Virat Kohli,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,0,5,"Bhuvneshwar Kumar to Virat Kohli, no run,",Virat Kohli,Bhuvneshwar Kumar,0,5,2,0.5
336047,2,65,0,6,Virat Kohli,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,0,6,"Bhuvneshwar Kumar to Virat Kohli, no run,",Virat Kohli,Bhuvneshwar Kumar,0,6,2,0.6
336047,2,65,1,1,Faf du Plessis,Abhishek Sharma,NA,1,0,1,1,0,,NA,,,,,1,1,1,"Abhishek Sharma to Faf du Plessis, 1 run,",Faf du Plessis,Abhishek Sharma,1,7,2,1.1
336047,2,65,1,2,Virat Kohli,Abhishek Sharma,NA,4,0,4,0,0,,NA,,,,,4,1,2,"Abhishek Sharma to Virat Kohli, Four,",Virat Kohli,Abhishek Sharma,4,8,2,1.2
336047,2,65,1,3,Virat Kohli,Abhishek Sharma,wides,0,1,1,1,0,,NA,,,,,1wd,1,3,"Abhishek Sharma to Virat Kohli, 1 wide,",Virat Kohli,Abhishek Sharma,1,9,2,1.3
336047,2,65,1,3,Virat Kohli,Abhishek Sharma,NA,0,0,0,1,0,,NA,,,,,0,1,3,"Abhishek Sharma to Virat Kohli, no run,",Virat Kohli,Abhishek Sharma,0,10,2,1.3
336047,2,65,1,4,Virat Kohli,Abhishek Sharma,NA,4,0,4,0,0,,NA,,,,,4,1,4,"Abhishek Sharma to Virat Kohli, Four,",Virat Kohli,Abhishek Sharma,4,11,2,1.4
336047,2,65,1,5,Virat Kohli,Abhishek Sharma,NA,1,0,1,1,0,,NA,,,,,1,1,5,"Abhishek Sharma to Virat Kohli, 1 run,",Virat Kohli,Abhishek Sharma,1,12,2,1.5
336047,2,65,1,6,Faf du Plessis,Abhishek Sharma,NA,1,0,1,1,0,,NA,,,,,1,1,6,"Abhishek Sharma to Faf du Plessis, 1 run,",Faf du Plessis,Abhishek Sharma,1,13,2,1.6
336047,2,65,2,1,Faf du Plessis,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,2,1,"T Natarajan to Faf du Plessis, 1 run,",Faf du Plessis,T Natarajan,1,14,2,2.1
336047,2,65,2,2,Virat Kohli,T Natarajan,NA,4,0,4,0,0,,NA,,,,,4,2,2,"T Natarajan to Virat Kohli, Four,",Virat Kohli,T Natarajan,4,15,2,2.2
336047,2,65,2,3,Virat Kohli,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,2,3,"T Natarajan to Virat Kohli, 1 run,",Virat Kohli,T Natarajan,1,16,2,2.3
336047,2,65,2,4,Faf du Plessis,T Natarajan,NA,0,0,0,1,0,,NA,,,,,0,2,4,"T Natarajan to Faf du Plessis, no run,",Faf du Plessis,T Natarajan,0,17,2,2.4
336047,2,65,2,5,Faf du Plessis,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,2,5,"T Natarajan to Faf du Plessis, 1 run,",Faf du Plessis,T Natarajan,1,18,2,2.5
336047,2,65,2,6,Virat Kohli,T Natarajan,NA,0,0,0,1,0,,NA,,,,,0,2,6,"T Natarajan to Virat Kohli, no run,",Virat Kohli,T Natarajan,0,19,2,2.6
336047,2,65,3,1,Faf du Plessis,Kartik Tyagi,NA,4,0,4,0,0,,NA,,,,,4,3,1,"Kartik Tyagi to Faf du Plessis, Four,",Faf du Plessis,Kartik Tyagi,4,20,2,3.1
336047,2,65,3,2,Faf du Plessis,Kartik Tyagi,NA,4,0,4,0,0,,NA,,,,,4,3,2,"Kartik Tyagi to Faf du Plessis, Four,",Faf du Plessis,Kartik Tyagi,4,21,2,3.2
336047,2,65,3,3,Faf du Plessis,Kartik Tyagi,NA,4,0,4,0,0,,NA,,,,,4,3,3,"Kartik Tyagi to Faf du Plessis, Four,",Faf du Plessis,Kartik Tyagi,4,22,2,3.3
336047,2,65,3,4,Faf du Plessis,Kartik Tyagi,NA,1,0,1,1,0,,NA,,,,,1,3,4,"Kartik Tyagi to Faf du Plessis, 1 run,",Faf du Plessis,Kartik Tyagi,1,23,2,3.4
336047,2,65,3,5,Virat Kohli,Kartik Tyagi,NA,4,0,4,0,0,,NA,,,,,4,3,5,"Kartik Tyagi to Virat Kohli, Four,",Virat Kohli,Kartik Tyagi,4,24,2,3.5
336047,2,65,3,6,Virat Kohli,Kartik Tyagi,NA,1,0,1,1,0,,NA,,,,,1,3,6,"Kartik Tyagi to Virat Kohli, 1 run,",Virat Kohli,Kartik Tyagi,1,25,2,3.6
336047,2,65,4,1,Virat Kohli,Bhuvneshwar Kumar,NA,1,0,1,1,0,,NA,,,,,1,4,1,"Bhuvneshwar Kumar to Virat Kohli, 1 run,",Virat Kohli,Bhuvneshwar Kumar,1,26,2,4.1
336047,2,65,4,2,Faf du Plessis,Bhuvneshwar Kumar,NA,6,0,6,0,0,,NA,,,,,6,4,2,"Bhuvneshwar Kumar to Faf du Plessis, Six,",Faf du Plessis,Bhuvneshwar Kumar,6,27,2,4.2
336047,2,65,4,3,Faf du Plessis,Bhuvneshwar Kumar,NA,4,0,4,0,0,,NA,,,,,4,4,3,"Bhuvneshwar Kumar to Faf du Plessis, Four,",Faf du Plessis,Bhuvneshwar Kumar,4,28,2,4.3
336047,2,65,4,4,Faf du Plessis,Bhuvneshwar Kumar,NA,2,0,2,1,0,,NA,,,,,2,4,4,"Bhuvneshwar Kumar to Faf du Plessis, 2 runs,",Faf du Plessis,Bhuvneshwar Kumar,2,29,2,4.4
336047,2,65,4,5,Faf du Plessis,Bhuvneshwar Kumar,NA,1,0,1,1,0,,NA,,,,,1,4,5,"Bhuvneshwar Kumar to Faf du Plessis, 1 run,",Faf du Plessis,Bhuvneshwar Kumar,1,30,2,4.5
336047,2,65,4,6,Virat Kohli,Bhuvneshwar Kumar,NA,0,0,0,1,0,,NA,,,,,0,4,6,"Bhuvneshwar Kumar to Virat Kohli, no run,",Virat Kohli,Bhuvneshwar Kumar,0,31,2,4.6
336047,2,65,5,1,Faf du Plessis,T Natarajan,NA,2,0,2,1,0,,NA,,,,,2,5,1,"T Natarajan to Faf du Plessis, 2 runs,",Faf du Plessis,T Natarajan,2,32,2,5.1
336047,2,65,5,2,Faf du Plessis,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,5,2,"T Natarajan to Faf du Plessis, 1 run,",Faf du Plessis,T Natarajan,1,33,2,5.2
336047,2,65,5,3,Virat Kohli,T Natarajan,NA,0,0,0,1,0,,NA,,,,,0,5,3,"T Natarajan to Virat Kohli, no run,",Virat Kohli,T Natarajan,0,34,2,5.3
336047,2,65,5,4,Virat Kohli,T Natarajan,NA,1,0,1,1,0,,NA,,,,,1,5,4,"T Natarajan to Virat Kohli, 1 run,",Virat Kohli,T Natarajan,1,35,2,5.4
